integration,id,custom_id,text_content,description,tags,time_estimate,time_spent,custom_fields,dependencies,url,list_id,folder_id,assigned_dev_new,folder_name,task_count,statuses,space_id,id_list,list_name,orderindex_list,status_list,folder_id_list,date_closed_ticket,date_created_ticket,date_updated_ticket,start_date_parsed,due_date_parsed,priority_rank,status_board,status_kind,date_closed_ticket_month,date_created_ticket_month
Youtube Analytics,1tjxf4t,DEV-5548,,,[],,,"[{""id"":""651fda30-81c6-4594-9270-b020636d4354"",""name"":""cannyuser"",""type"":""email"",""type_config"":{},""date_created"":""1605001175740"",""hide_from_guests"":false,""required"":false},{""id"":""8ae63055-1750-40f1-a215-62b68da3a813"",""name"":""internal_canny_request"",""type"":""short_text"",""type_config"":{},""date_created"":""1605261232198"",""hide_from_guests"":false,""required"":false},{""id"":""2e54d611-87d7-42f4-9bf5-8dbeef2da85e"",""name"":""Duration_1"",""type"":""formula"",""type_config"":{},""date_created"":""1637764485294"",""hide_from_guests"":false,""required"":false},{""id"":""393c6da1-b09b-4625-84dc-21b841d83aee"",""name"":""source_type"",""type"":""short_text"",""type_config"":{},""date_created"":""1637849503487"",""hide_from_guests"":false,""required"":false},{""id"":""2c2f1090-1db3-4b7d-9afe-c6c039d32ae9"",""name"":""Item Type"",""type"":""drop_down"",""type_config"":{""default"":0,""options"":[{""id"":""ef362706-436d-419c-bbe3-3bafd2c1ed95"",""name"":""\ud83d\udcc5 Baseline"",""orderindex"":0},{""id"":""d9d9250b-662d-4ad5-a6b5-d3ec0acbdb3f"",""name"":""\ud83c\udf96\ufe0f Activity"",""orderindex"":1},{""id"":""334445c0-8f6a-4759-8652-7232e331a643"",""name"":""\ud83c\udfc1 Milestone"",""orderindex"":2},{""id"":""8a0be279-68c3-4ee8-8dca-b246bf3183a1"",""name"":""\ud83d\udcdd Task"",""orderindex"":3},{""id"":""82e4dede-d5d6-43dd-961b-7624ab676702"",""name"":""\ud83d\udccb Subtask"",""orderindex"":4}]},""date_created"":""1619413801048"",""hide_from_guests"":false},{""id"":""cca032c9-6e6b-4046-abdc-78d9a8ec067f"",""name"":""Completion"",""type"":""automatic_progress"",""type_config"":{""tracking"":{""subtasks"":true,""checklists"":true,""archived_subtasks"":true,""assigned_comments"":true}},""date_created"":""1619413801048"",""hide_from_guests"":false,""value"":""{\""percent_complete\"": 0}""},{""id"":""6e451c2e-da99-4982-97cd-a48e95d65c3f"",""name"":""hold_status_reason"",""type"":""drop_down"",""type_config"":{""default"":0,""options"":[{""id"":""0638e629-62e0-4a3b-bf2a-485948cb993c"",""name"":""Priority Postpone"",""orderindex"":0},{""id"":""8de6c354-1c59-4440-bb5a-2f2f04bf7381"",""name"":""Other Information Needed"",""orderindex"":1},{""id"":""e227ca72-e343-493c-93a2-a82bd0cba264"",""name"":""Waiting for Test Account"",""orderindex"":2}]},""date_created"":""1620665284629"",""hide_from_guests"":false,""required"":false},{""id"":""f085bd17-ac9d-45cf-887a-da580b72f23b"",""name"":""singer_tap"",""type"":""short_text"",""type_config"":{},""date_created"":""1614695479182"",""hide_from_guests"":false,""required"":false},{""id"":""32fa9f35-db76-4aff-9d91-4500e52abee5"",""name"":""API Type"",""type"":""drop_down"",""type_config"":{""options"":[{""id"":""dcb5539b-256c-41ca-907b-85075a36bb70"",""name"":""DATABASE"",""color"":""#EA80FC"",""orderindex"":0},{""id"":""2f33f8e2-825b-410c-8897-5f85bd730ba0"",""name"":""FILE"",""color"":""#7C4DFF"",""orderindex"":1},{""id"":""f20306f7-e107-4d2a-b0ba-c9448c6d2ad3"",""name"":""REST"",""color"":""#1bbc9c"",""orderindex"":2},{""id"":""91b6ebe6-276d-4ab1-bf88-4872a908c5af"",""name"":""SOAP"",""color"":""#bf55ec"",""orderindex"":3},{""id"":""a1f81dfc-3972-41fd-aee6-c345fbf1d930"",""name"":""OTHER"",""color"":""#ff7800"",""orderindex"":4},{""id"":""870168c4-db05-4aa9-a2bd-b47c2c0dee1f"",""name"":""ODATA"",""color"":""#F09F0F"",""orderindex"":5}]},""date_created"":""1624607247238"",""hide_from_guests"":false,""value"":""2"",""required"":false},{""id"":""22779846-700f-4195-81c9-7ecdf5894369"",""name"":""ACCOUNT"",""type"":""drop_down"",""type_config"":{""default"":0,""options"":[{""id"":""8d175f71-6dbb-41bf-a691-4bfb1027d900"",""name"":""BLOCKER"",""color"":""#e50000"",""orderindex"":0},{""id"":""f524f21b-509b-419c-9e6d-5c2c6bf4fed0"",""name"":""UNNECESSARY"",""color"":""#2ecd6f"",""orderindex"":1}]},""date_created"":""1625665862168"",""hide_from_guests"":false,""required"":false},{""id"":""3d7a85c3-0ddf-4d92-a254-c171924362d4"",""name"":""contentful_deeplink"",""type"":""url"",""type_config"":{},""date_created"":""1607523925781"",""hide_from_guests"":false,""required"":false},{""id"":""f9c65526-954d-4c32-8086-19d0a2034c16"",""name"":""OTHER"",""type"":""text"",""type_config"":{},""date_created"":""1631862694741"",""hide_from_guests"":false,""required"":false},{""id"":""d3dce8fa-cd28-476b-af18-d67bccb06557"",""name"":""PLATFORM URL"",""type"":""url"",""type_config"":{},""date_created"":""1631782594459"",""hide_from_guests"":false,""required"":false},{""id"":""e252235d-4607-4341-87b5-77948110519a"",""name"":""Expected MRR"",""type"":""short_text"",""type_config"":{},""date_created"":""1631801191309"",""hide_from_guests"":false,""required"":false},{""id"":""0aff8775-2138-45b4-a906-2f48a0db33f5"",""name"":""has_incremental"",""type"":""checkbox"",""type_config"":{},""date_created"":""1608385084207"",""hide_from_guests"":false,""required"":false},{""id"":""ee7189f5-5f75-4874-ac67-c099edb98737"",""name"":""required_date"",""type"":""date"",""type_config"":{},""date_created"":""1620815195572"",""hide_from_guests"":false,""required"":false},{""id"":""4c377e7f-446d-43c2-ac1c-960fd47479da"",""name"":""Commitment"",""type"":""drop_down"",""type_config"":{""default"":0,""options"":[{""id"":""28853288-14fa-4792-a9d0-59cc8591d3ef"",""name"":""CONTRACT"",""color"":""#e50000"",""orderindex"":0},{""id"":""8d988af4-c86f-459f-89d3-e86cb0e02799"",""name"":""WOULD BE CONTRACT"",""color"":""#f9d900"",""orderindex"":1},{""id"":""ede89330-988c-47d6-a899-9c6a36bb9ab9"",""name"":""INTERNAL"",""color"":""#2ecd6f"",""orderindex"":2}]},""date_created"":""1620815241890"",""hide_from_guests"":false,""required"":false},{""id"":""5fb30699-850f-421f-adfc-6138e9a7aa85"",""name"":""api documentation"",""type"":""url"",""type_config"":{},""date_created"":""1610979154593"",""hide_from_guests"":false,""required"":false},{""id"":""0cf35110-485b-49c3-a4ba-5833bbe3ee96"",""name"":""Company"",""type"":""short_text"",""type_config"":{},""date_created"":""1627570572852"",""hide_from_guests"":false,""required"":false},{""id"":""f6b386cf-d00f-4f57-b88c-98b1b9d7f787"",""name"":""Customer"",""type"":""labels"",""type_config"":{""options"":[{""id"":""538e27bf-0a63-4541-85fd-0eabd957a1fb"",""label"":""Latana""},{""id"":""a89dab04-4a0f-4ee5-94da-652faa8535d4"",""label"":""Ethix Digital"",""color"":""#fff""},{""id"":""44cdb4c0-4084-4f41-93fa-ac9b807ad535"",""label"":""Internal BI"",""color"":""#fff""},{""id"":""3f66da6d-ee52-485c-a6e0-d0f29d51e7e7"",""label"":""philoro"",""color"":""#fff""},{""id"":""94854b19-90a4-40c9-ad27-5e28c9ab8ae3"",""label"":""Wildling Shoes"",""color"":""#fff""},{""id"":""5c9bb80f-0c71-4650-b26a-347c5c4e03f5"",""label"":""TRW Financial"",""color"":""#fff""},{""id"":""2950f0b1-1c2f-44d4-97a7-bd77b20f7228"",""label"":""Factor Eleven"",""color"":""#fff""},{""id"":""6a972e8f-8a66-4591-9c4c-add5051a3e7a"",""label"":""Thinkflink"",""color"":""#fff""},{""id"":""1e6af839-ad35-4596-8efb-7a821a098676"",""label"":""PDFSimpli"",""color"":""#fff""},{""id"":""c1c38846-6ddc-49eb-999a-ea63b587dd66"",""label"":""Velamo GmbH"",""color"":""#fff""},{""id"":""b6310db3-ed3b-44d6-97fd-a37adb939ecf"",""label"":""LifeMD"",""color"":""#fff""},{""id"":""99b62c9c-26ee-421e-bc3a-121ebe1a1f35"",""label"":""Entrepreneur First"",""color"":""#fff""},{""id"":""522dda1c-4ca4-4686-af51-53bd419444b8"",""label"":""Kombuchery GmbH"",""color"":""#fff""},{""id"":""fab7cb8c-57eb-4ee8-a0af-a56f99dac5da"",""label"":""Oatsome GmbH"",""color"":""#fff""},{""id"":""a1fa9312-5de9-4049-8aa5-9bdaed7290cb"",""label"":""Supply Chimp"",""color"":""#fff""},{""id"":""bb1d8a7d-0b88-43eb-adbe-e817f0fb8580"",""label"":""digitalvmt"",""color"":""#fff""},{""id"":""bec7ecbb-a8f1-454b-82e6-51e6d3ad433d"",""label"":""everdrop"",""color"":""#fff""},{""id"":""d14f223a-354e-40c1-a247-d1613a0df849"",""label"":""Pampili"",""color"":""#fff""},{""id"":""bdbe9040-2e45-4680-b94e-b6cd0554e1be"",""label"":""Numerologist"",""color"":""#fff""},{""id"":""6fbf5285-9ef4-4ec5-ba04-d2f6ef615856"",""label"":""Temper"",""color"":""#fff""},{""id"":""b2f81bc7-95e9-4bdb-b43b-9d385efe323f"",""label"":""Vshred"",""color"":""#fff""},{""id"":""37f0e5cb-ce0c-4298-9064-dbd5653fc9bc"",""label"":""munique"",""color"":""#fff""},{""id"":""fcba27b8-f078-4ee6-bf70-76d3b222b8b5"",""label"":""Windows Of NYC"",""color"":""#fff""},{""id"":""a0353a98-225a-4841-a0bf-61d519378c83"",""label"":""the nu company"",""color"":""#fff""},{""id"":""4329e026-cabe-42b5-8045-316b65c11fa6"",""label"":""erlich textil"",""color"":""#fff""},{""id"":""d19796eb-0cda-4e60-840e-3c335ff49986"",""label"":""Sharpist"",""color"":""#fff""},{""id"":""e1bc7d1d-dfbb-45d9-bd75-88d343be630f"",""label"":""Whitewall GmbH"",""color"":""#fff""},{""id"":""34d6b433-db98-4f3f-9255-746da3478f99"",""label"":""Pumperlgsund"",""color"":""#fff""},{""id"":""9246ceb9-0d01-493f-955b-758b10d8d222"",""label"":""happyglam"",""color"":""#fff""},{""id"":""50f528f4-3b02-42d5-87fb-19a7064ebe9a"",""label"":""Morefire"",""color"":""#fff""},{""id"":""4ec7ac14-bdfc-4bf0-bfab-11762448b1e3"",""label"":""ELOOP"",""color"":""#fff""},{""id"":""5079ec38-054c-4a34-a380-b825747a044e"",""label"":""Ingarden GmbH"",""color"":""#fff""},{""id"":""e6a5a52e-6dff-403c-9f32-687c8b23fcba"",""label"":""von Fred GmbH"",""color"":""#fff""},{""id"":""a7bd8440-8bbf-4d5b-9bcb-41a498aacb35"",""label"":""sygns"",""color"":""#fff""},{""id"":""51e9bce0-0e50-4f59-86e4-2fea31f8b3af"",""label"":""junglueck"",""color"":""#fff""},{""id"":""10d9e57e-4142-43f6-81d0-7d005bd2e6c1"",""label"":""Waterdrop"",""color"":""#fff""},{""id"":""620346f0-628b-4984-9b17-0818d30c4738"",""label"":""Red Sift"",""color"":""#fff""},{""id"":""8c398e59-37c6-438f-bcea-240db72c636a"",""label"":""Petlab"",""color"":""#fff""},{""id"":""431fec1a-f6b0-449b-a878-cda78c9d6a2b"",""label"":""Maniko Nails GmbH"",""color"":""#fff""},{""id"":""3547dcab-4007-4f02-8e39-6232db64c8c7"",""label"":""PowerUs"",""color"":""#fff""},{""id"":""0f87a9c1-b849-49d6-86bd-99e58bad45ca"",""label"":""TMNZ"",""color"":""#fff""},{""id"":""cda681f7-f850-4b5c-bc82-1a269fb3a466"",""label"":""Prospect"",""color"":""#b5bcc2""},{""id"":""94abe208-7d7d-4a49-be10-b11029f9d9e4"",""label"":""Braineffect"",""color"":""#fff""},{""id"":""6bb5a502-1f0b-4eda-a4e8-436ae8bfae59"",""label"":""Linjer"",""color"":""#fff""},{""id"":""d29808fe-2163-48fb-af80-71eaf2297914"",""label"":""datos-d"",""color"":""#fff""},{""id"":""eaf519f5-d158-4de5-b9f5-be9ed9fb3779"",""label"":""wajve"",""color"":""#fff""},{""id"":""3a05d999-643e-46d6-916e-ddc7ffa94f21"",""label"":""hempmate"",""color"":""#fff""},{""id"":""d581263a-16bb-4841-bc07-c44d0627c315"",""label"":""datadice"",""color"":""#fff""},{""id"":""79b1a158-2b3f-4b95-ad90-e2dcc252495b"",""label"":""Titan Academy"",""color"":""#0231E8""}]},""date_created"":""1626874089203"",""hide_from_guests"":false,""required"":false},{""id"":""c82fdac0-7ae5-4bac-b0cf-7c9f183ec727"",""name"":""CS Importance"",""type"":""emoji"",""type_config"":{},""date_created"":""1626874126965"",""hide_from_guests"":false,""required"":false},{""id"":""f27dbb4e-6971-4042-b6d0-11b029aa29d0"",""name"":""Ticket Type"",""type"":""drop_down"",""type_config"":{""default"":0,""options"":[{""id"":""57620d05-bd53-46b3-9db6-4661aa57d5a6"",""name"":""Feature Requests"",""orderindex"":0},{""id"":""dbba9aee-bf65-4673-95c9-0d60fc3d9c0b"",""name"":""UI\/UX"",""orderindex"":1},{""id"":""f31d3877-84ee-4892-9db2-bfe9a0d378ec"",""name"":""Bugs"",""orderindex"":2},{""id"":""72735159-8f05-4145-b375-6bfbe421ddc6"",""name"":""Integrations"",""orderindex"":3}]},""date_created"":""1627295740426"",""hide_from_guests"":false,""required"":false},{""id"":""e438e6bd-6065-42b0-af65-3a784de1a1d4"",""name"":""Product Area"",""type"":""drop_down"",""type_config"":{""default"":0,""options"":[{""id"":""f09a89d2-069e-4389-b5ca-49713b5f5516"",""name"":""Self-Serve User Journey"",""orderindex"":0},{""id"":""81609f06-9c16-4a92-af36-30ab0d7ecc10"",""name"":""Integrate"",""orderindex"":1},{""id"":""b19bc55d-5b45-4df4-8b08-66d3583ab6aa"",""name"":""Model"",""orderindex"":2},{""id"":""cf203c21-1335-42be-b923-4c6f7c9665fa"",""name"":""Orchestrate"",""orderindex"":3},{""id"":""e7a0c252-e09b-475e-a8bb-4474c3fd81c5"",""name"":""Visualize"",""orderindex"":4},{""id"":""38744830-8b2a-4689-8a1a-f08d1b35e69a"",""name"":""Automate"",""orderindex"":5},{""id"":""56542ef3-5a56-4f6c-a315-155c0526ee5e"",""name"":""Data Lineage"",""orderindex"":6},{""id"":""4ecfaf78-49f1-471f-b6fa-dbf60ca4af0f"",""name"":""SQL"",""orderindex"":7},{""id"":""f91e71b5-800b-4eb3-b007-f71a131a3135"",""name"":""Other"",""orderindex"":8}]},""date_created"":""1635238683569"",""hide_from_guests"":false,""required"":false}]",[],https://app.clickup.com/t/1tjxf4t,40325002,84519378,Gerardo Tatzati,Integration,187,[],4572007,40325002,New Integrations,1,"{""status"":""on schedule""}",84519378,,2021-11-18,2021-11-18,,,2,to do,on schedule,,2021-11-18
